Timestamp,Zone1Temp (C),Zone2Temp (C),JobPv,Zone1SafetyTemp (C),Zone2SafetyTemp (C)
2026-05-05 12:12:59,0.0,0.0,0.0,0.0,0.0
2026-05-05 12:13:59,0.0,0.0,0.0,0.0,0.0
2026-05-05 12:14:59,0.0,0.0,0.0,0.0,0.0
2026-05-05 12:15:59,0.0,0.0,0.0,0.0,0.0
2026-05-05 12:16:59,0.0,0.0,0.0,0.0,0.0
2026-05-05 12:17:59,0.0,0.0,0.0,0.0,0.0
2026-05-05 12:18:59,0.0,0.0,0.0,0.0,0.0
2026-05-05 12:19:59,0.0,0.0,0.0,0.0,0.0
2026-05-05 12:20:59,0.0,0.0,0.0,0.0,0.0
2026-05-05 12:21:59,0.0,0.0,0.0,0.0,0.0
2026-05-05 13:58:18,0.0,0.0,0.0,0.0,0.0
2026-05-05 14:54:20,0.0,0.0,0.0,0.0,0.0
2026-05-05 15:17:43,0.0,0.0,0.0,0.0,0.0
2026-05-05 16:13:54,0.0,0.0,0.0,0.0,0.0
2026-05-05 16:29:41,0.0,0.0,0.0,0.0,0.0
2026-05-05 16:54:23,0.0,0.0,0.0,0.0,0.0
2026-05-05 17:03:52,0.0,0.0,0.0,0.0,0.0
2026-05-06 10:07:23,0.0,0.0,0.0,0.0,0.0
2026-05-06 10:08:23,0.0,0.0,0.0,0.0,0.0
2026-05-06 10:09:23,0.0,0.0,0.0,0.0,0.0
2026-05-06 10:10:23,0.0,0.0,0.0,0.0,0.0
2026-05-06 10:11:23,0.0,0.0,0.0,0.0,0.0
2026-05-06 10:12:23,0.0,0.0,0.0,0.0,0.0
2026-05-06 10:36:11,0.0,0.0,0.0,0.0,0.0
2026-05-06 10:37:45,0.0,0.0,0.0,0.0,0.0
2026-05-06 10:42:02,0.0,0.0,0.0,0.0,0.0
2026-05-06 10:46:04,0.0,0.0,0.0,0.0,0.0
2026-05-06 10:56:56,0.0,0.0,0.0,0.0,0.0
2026-05-06 10:58:27,0.0,0.0,0.0,0.0,0.0
2026-05-06 10:59:32,0.0,0.0,0.0,0.0,0.0
2026-05-06 11:09:06,0.0,0.0,0.0,0.0,0.0
2026-05-06 11:26:10,0.0,0.0,0.0,0.0,0.0
2026-05-06 11:40:55,0.0,0.0,0.0,0.0,0.0
2026-05-06 11:42:37,0.0,0.0,0.0,0.0,0.0
2026-05-06 11:47:11,0.0,0.0,0.0,0.0,0.0
2026-05-06 11:49:26,0.0,0.0,0.0,0.0,0.0
2026-05-06 11:50:31,0.0,0.0,0.0,0.0,0.0
2026-05-06 11:51:25,0.0,0.0,0.0,0.0,0.0
2026-05-06 11:55:14,0.0,0.0,0.0,0.0,0.0
2026-05-06 12:58:13,0.0,0.0,0.0,0.0,0.0
2026-05-06 13:04:02,0.0,0.0,0.0,0.0,0.0
2026-05-06 13:05:02,0.0,0.0,0.0,0.0,0.0
2026-05-06 13:05:22,0.0,0.0,0.0,0.0,0.0
2026-05-06 14:49:21,0.0,0.0,0.0,0.0,0.0
2026-05-06 14:52:03,0.0,0.0,0.0,0.0,0.0
2026-05-06 15:09:44,0.0,0.0,0.0,0.0,0.0
2026-05-06 15:14:39,0.0,0.0,0.0,0.0,0.0
2026-05-06 15:25:19,0.0,0.0,0.0,0.0,0.0
2026-05-06 15:29:34,0.0,0.0,0.0,0.0,0.0
2026-05-06 15:30:46,0.0,0.0,0.0,0.0,0.0
2026-05-06 15:33:49,0.0,0.0,0.0,0.0,0.0
2026-05-06 15:42:42,0.0,0.0,0.0,0.0,0.0
2026-05-06 15:43:44,0.0,0.0,0.0,0.0,0.0
2026-05-06 15:53:39,0.0,0.0,0.0,0.0,0.0
2026-05-06 15:54:43,0.0,0.0,0.0,0.0,0.0
2026-05-06 15:56:34,0.0,0.0,0.0,0.0,0.0
2026-05-06 16:00:49,0.0,0.0,0.0,0.0,0.0
2026-05-06 16:03:47,0.0,0.0,0.0,0.0,0.0
2026-05-06 16:04:24,0.0,0.0,0.0,0.0,0.0
2026-05-06 16:05:24,0.0,0.0,0.0,0.0,0.0
2026-05-06 16:12:22,0.0,0.0,0.0,0.0,0.0
2026-05-06 16:41:30,0.0,0.0,0.0,0.0,0.0
2026-05-06 17:55:22,0.0,0.0,0.0,0.0,0.0
2026-05-06 17:56:22,0.0,0.0,0.0,0.0,0.0
2026-05-06 20:50:09,0.0,0.0,0.0,0.0,0.0
2026-05-06 20:51:09,0.0,0.0,0.0,0.0,0.0
2026-05-06 21:08:23,0.0,0.0,0.0,0.0,0.0
2026-05-06 21:23:19,0.0,0.0,0.0,0.0,0.0
2026-05-06 21:24:19,0.0,0.0,0.0,0.0,0.0
2026-05-06 21:25:19,0.0,0.0,0.0,0.0,0.0
2026-05-06 21:26:19,0.0,0.0,0.0,0.0,0.0
2026-05-06 21:27:19,0.0,0.0,0.0,0.0,0.0
2026-05-06 21:28:18,0.0,0.0,0.0,0.0,0.0
2026-05-06 21:33:52,0.0,0.0,0.0,0.0,0.0
2026-05-06 21:44:19,0.0,0.0,0.0,0.0,0.0
2026-05-06 21:45:19,0.0,0.0,0.0,0.0,0.0
2026-05-06 21:46:19,0.0,0.0,0.0,0.0,0.0
2026-05-06 21:47:19,0.0,0.0,0.0,0.0,0.0
2026-05-06 21:48:19,0.0,0.0,0.0,0.0,0.0
2026-05-06 21:53:08,0.0,0.0,0.0,0.0,0.0
2026-05-07 09:32:24,0.0,0.0,0.0,0.0,0.0
2026-05-07 09:35:35,0.0,0.0,0.0,0.0,0.0
2026-05-07 09:36:35,0.0,0.0,0.0,0.0,0.0
2026-05-07 09:37:35,0.0,0.0,0.0,0.0,0.0
2026-05-07 09:38:35,0.0,0.0,0.0,0.0,0.0
2026-05-07 09:39:35,0.0,0.0,0.0,0.0,0.0
2026-05-07 09:40:35,0.0,0.0,0.0,0.0,0.0
2026-05-07 09:52:11,0.0,0.0,0.0,0.0,0.0
2026-05-07 09:58:07,0.0,0.0,0.0,0.0,0.0
2026-05-07 10:00:10,0.0,0.0,0.0,0.0,0.0
2026-05-07 10:01:00,0.0,0.0,0.0,0.0,0.0
2026-05-07 10:14:36,0.0,0.0,0.0,0.0,0.0
2026-05-07 10:16:46,0.0,0.0,0.0,0.0,0.0
2026-05-07 10:22:33,0.0,0.0,0.0,0.0,0.0
2026-05-07 10:27:02,0.0,0.0,0.0,0.0,0.0
2026-05-07 10:42:38,0.0,0.0,0.0,0.0,0.0
2026-05-07 10:45:41,0.0,0.0,0.0,0.0,0.0
2026-05-07 11:02:11,0.0,0.0,0.0,0.0,0.0
2026-05-07 11:03:11,0.0,0.0,0.0,0.0,0.0
2026-05-07 11:04:11,0.0,0.0,0.0,0.0,0.0
2026-05-07 11:05:11,0.0,0.0,0.0,0.0,0.0
2026-05-07 11:06:11,0.0,0.0,0.0,0.0,0.0
2026-05-07 11:10:59,0.0,0.0,0.0,0.0,0.0
2026-05-07 11:26:16,0.0,0.0,0.0,0.0,0.0
2026-05-07 11:32:10,0.0,0.0,0.0,0.0,0.0
2026-05-07 11:35:33,0.0,0.0,0.0,0.0,0.0
2026-05-07 11:36:33,0.0,0.0,0.0,0.0,0.0
2026-05-07 11:37:33,0.0,0.0,0.0,0.0,0.0
2026-05-07 11:38:33,0.0,0.0,0.0,0.0,0.0
2026-05-07 11:43:44,0.0,0.0,0.0,0.0,0.0
2026-05-07 11:45:33,0.0,0.0,0.0,0.0,0.0
2026-05-07 12:31:42,0.0,0.0,0.0,0.0,0.0
2026-05-07 12:32:42,0.0,0.0,0.0,0.0,0.0
2026-05-07 12:33:02,0.0,0.0,0.0,0.0,0.0
2026-05-07 12:56:19,0.0,0.0,0.0,0.0,0.0
2026-05-07 13:01:01,0.0,0.0,0.0,0.0,0.0
2026-05-07 13:19:09,0.0,0.0,0.0,0.0,0.0
2026-05-07 13:24:53,0.0,0.0,0.0,0.0,0.0
2026-05-07 13:26:51,0.0,0.0,0.0,0.0,0.0
2026-05-07 13:27:51,0.0,0.0,0.0,0.0,0.0
2026-05-07 13:28:51,0.0,0.0,0.0,0.0,0.0
2026-05-07 13:29:38,0.0,0.0,0.0,0.0,0.0
2026-05-07 13:32:37,0.0,0.0,0.0,0.0,0.0
2026-05-07 13:37:29,0.0,0.0,0.0,0.0,0.0
2026-05-07 13:38:29,0.0,0.0,0.0,0.0,0.0
2026-05-07 14:23:42,0.0,0.0,0.0,0.0,0.0
2026-05-07 14:25:24,0.0,0.0,0.0,0.0,0.0
2026-05-07 14:29:42,0.0,0.0,0.0,0.0,0.0
2026-05-07 14:30:27,0.0,0.0,0.0,0.0,0.0
2026-05-07 14:31:27,0.0,0.0,0.0,0.0,0.0
2026-05-07 14:32:28,0.0,0.0,0.0,0.0,0.0
2026-05-07 14:33:28,0.0,0.0,0.0,0.0,0.0
2026-05-07 14:34:28,0.0,0.0,0.0,0.0,0.0
2026-05-07 14:35:28,0.0,0.0,0.0,0.0,0.0
2026-05-07 14:36:28,0.0,0.0,0.0,0.0,0.0
2026-05-07 14:37:28,0.0,0.0,0.0,0.0,0.0
2026-05-07 14:38:28,0.0,0.0,0.0,0.0,0.0
2026-05-07 14:39:29,0.0,0.0,0.0,0.0,0.0
2026-05-07 14:40:29,0.0,0.0,0.0,0.0,0.0
2026-05-07 14:41:29,0.0,0.0,0.0,0.0,0.0
2026-05-07 14:42:29,0.0,0.0,0.0,0.0,0.0
2026-05-07 14:43:29,0.0,0.0,0.0,0.0,0.0
2026-05-07 14:44:29,0.0,0.0,0.0,0.0,0.0
2026-05-07 14:46:35,0.0,0.0,0.0,0.0,0.0
2026-05-07 14:48:05,0.0,0.0,0.0,0.0,0.0
2026-05-07 14:48:36,0.0,0.0,0.0,0.0,0.0
2026-05-07 14:51:38,0.0,0.0,0.0,0.0,0.0
2026-05-07 14:53:48,0.0,0.0,0.0,0.0,0.0
2026-05-07 14:55:04,0.0,0.0,0.0,0.0,0.0
2026-05-07 15:07:21,0.0,0.0,0.0,0.0,0.0
2026-05-07 15:09:25,0.0,0.0,0.0,0.0,0.0
2026-05-07 15:19:20,0.0,0.0,0.0,0.0,0.0
2026-05-07 15:20:56,0.0,0.0,0.0,0.0,0.0
2026-05-07 15:21:57,0.0,0.0,0.0,0.0,0.0
2026-05-07 15:24:32,0.0,0.0,0.0,0.0,0.0
2026-05-07 15:26:08,0.0,0.0,0.0,0.0,0.0
2026-05-07 15:28:29,0.0,0.0,0.0,0.0,0.0
2026-05-07 15:28:57,0.0,0.0,0.0,0.0,0.0
2026-05-07 15:29:38,0.0,0.0,0.0,0.0,0.0
2026-05-07 15:35:31,0.0,0.0,0.0,0.0,0.0
2026-05-07 15:38:07,0.0,0.0,0.0,0.0,0.0
2026-05-07 15:38:28,0.0,0.0,0.0,0.0,0.0
2026-05-07 15:40:49,0.0,0.0,0.0,0.0,0.0
2026-05-07 15:41:24,0.0,0.0,0.0,0.0,0.0
2026-05-07 15:42:26,0.0,0.0,0.0,0.0,0.0
2026-05-07 15:43:44,0.0,0.0,0.0,0.0,0.0
2026-05-07 16:02:24,0.0,0.0,0.0,0.0,0.0
2026-05-07 16:03:31,0.0,0.0,0.0,0.0,0.0
2026-05-07 16:04:31,0.0,0.0,0.0,0.0,0.0
2026-05-07 16:05:31,0.0,0.0,0.0,0.0,0.0
2026-05-07 16:06:31,0.0,0.0,0.0,0.0,0.0
2026-05-07 16:07:31,0.0,0.0,0.0,0.0,0.0
2026-05-07 16:08:31,0.0,0.0,0.0,0.0,0.0
2026-05-07 16:09:31,0.0,0.0,0.0,0.0,0.0
2026-05-07 16:10:31,0.0,0.0,0.0,0.0,0.0
2026-05-07 16:11:32,0.0,0.0,0.0,0.0,0.0
2026-05-07 16:12:32,0.0,0.0,0.0,0.0,0.0
2026-05-07 16:13:32,0.0,0.0,0.0,0.0,0.0
2026-05-07 17:30:26,0.0,0.0,0.0,0.0,0.0
2026-05-07 17:34:19,0.0,0.0,0.0,0.0,0.0
2026-05-07 17:40:46,0.0,0.0,0.0,0.0,0.0
2026-05-07 17:41:17,0.0,0.0,0.0,0.0,0.0
2026-05-07 17:43:04,0.0,0.0,0.0,0.0,0.0
2026-05-07 17:50:37,0.0,0.0,0.0,0.0,0.0
2026-05-07 17:55:05,0.0,0.0,0.0,0.0,0.0
2026-05-07 17:56:50,0.0,0.0,0.0,0.0,0.0
2026-05-07 18:00:39,0.0,0.0,0.0,0.0,0.0
2026-05-07 18:02:46,0.0,0.0,0.0,0.0,0.0
2026-05-07 18:09:06,0.0,0.0,0.0,0.0,0.0
2026-05-07 18:18:05,0.0,0.0,0.0,0.0,0.0
2026-05-07 18:20:31,0.0,0.0,0.0,0.0,0.0
2026-05-07 21:51:44,0.0,0.0,0.0,0.0,0.0
2026-05-07 21:53:11,0.0,0.0,0.0,0.0,0.0
2026-05-07 22:23:28,0.0,0.0,0.0,0.0,0.0
2026-05-07 22:24:28,0.0,0.0,0.0,0.0,0.0
2026-05-07 22:25:28,0.0,0.0,0.0,0.0,0.0
2026-05-07 22:26:28,0.0,0.0,0.0,0.0,0.0
2026-05-08 07:19:34,0.0,0.0,0.0,0.0,0.0
2026-05-08 07:21:09,0.0,0.0,0.0,0.0,0.0
2026-05-08 07:21:41,0.0,0.0,0.0,0.0,0.0
2026-05-08 07:25:05,0.0,0.0,0.0,0.0,0.0
2026-05-08 07:30:04,0.0,0.0,0.0,0.0,0.0
2026-05-08 07:32:12,0.0,0.0,0.0,0.0,0.0
2026-05-08 07:34:38,0.0,0.0,0.0,0.0,0.0
2026-05-08 07:35:55,0.0,0.0,0.0,0.0,0.0
2026-05-08 07:37:04,0.0,0.0,0.0,0.0,0.0
2026-05-08 07:41:46,0.0,0.0,0.0,0.0,0.0
2026-05-08 07:47:56,0.0,0.0,0.0,0.0,0.0
2026-05-08 07:51:45,0.0,0.0,0.0,0.0,0.0
2026-05-08 07:53:51,0.0,0.0,0.0,0.0,0.0
2026-05-08 08:02:38,0.0,0.0,0.0,0.0,0.0
2026-05-08 08:08:34,0.0,0.0,0.0,0.0,0.0
2026-05-08 08:10:14,0.0,0.0,0.0,0.0,0.0
2026-05-08 08:13:51,0.0,0.0,0.0,0.0,0.0
2026-05-08 08:15:30,0.0,0.0,0.0,0.0,0.0
2026-05-08 08:16:30,0.0,0.0,0.0,0.0,0.0
2026-05-08 08:17:48,0.0,0.0,0.0,0.0,0.0
2026-05-08 08:18:48,0.0,0.0,0.0,0.0,0.0
2026-05-08 08:19:48,0.0,0.0,0.0,0.0,0.0
2026-05-08 08:20:48,0.0,0.0,0.0,0.0,0.0
2026-05-08 08:23:36,0.0,0.0,0.0,0.0,0.0
2026-05-08 08:51:17,0.0,0.0,0.0,0.0,0.0
2026-05-08 08:52:24,0.0,0.0,0.0,0.0,0.0
2026-05-08 08:53:24,0.0,0.0,0.0,0.0,0.0
2026-05-08 08:55:35,0.0,0.0,0.0,0.0,0.0
2026-05-08 08:56:35,0.0,0.0,0.0,0.0,0.0
2026-05-08 08:57:35,0.0,0.0,0.0,0.0,0.0
2026-05-08 08:58:35,0.0,0.0,0.0,0.0,0.0
2026-05-08 09:01:45,0.0,0.0,0.0,0.0,0.0
2026-05-08 09:04:21,0.0,0.0,0.0,0.0,0.0
2026-05-08 09:05:21,0.0,0.0,0.0,0.0,0.0
2026-05-08 09:06:21,0.0,0.0,0.0,0.0,0.0
2026-05-08 09:10:36,0.0,0.0,0.0,0.0,0.0
2026-05-08 09:11:36,0.0,0.0,0.0,0.0,0.0
2026-05-08 09:13:53,0.0,0.0,0.0,0.0,0.0
2026-05-08 09:14:53,0.0,0.0,0.0,0.0,0.0
2026-05-08 09:15:53,0.0,0.0,0.0,0.0,0.0
2026-05-08 09:16:53,0.0,0.0,0.0,0.0,0.0
2026-05-08 09:33:19,0.0,0.0,0.0,0.0,0.0
2026-05-08 09:34:19,0.0,0.0,0.0,0.0,0.0
2026-05-08 09:39:58,0.0,0.0,0.0,0.0,0.0
2026-05-08 09:43:03,0.0,0.0,0.0,0.0,0.0
2026-05-08 09:48:39,0.0,0.0,0.0,0.0,0.0
2026-05-08 09:51:28,0.0,0.0,0.0,0.0,0.0
2026-05-08 09:51:56,0.0,0.0,0.0,0.0,0.0
2026-05-08 09:52:21,0.0,0.0,0.0,0.0,0.0
2026-05-08 09:52:59,0.0,0.0,0.0,0.0,0.0
2026-05-08 09:55:10,0.0,0.0,0.0,0.0,0.0
2026-05-08 09:55:54,0.0,0.0,0.0,0.0,0.0
2026-05-08 09:59:59,0.0,0.0,0.0,0.0,0.0
2026-05-08 10:03:04,0.0,0.0,0.0,0.0,0.0
2026-05-08 10:03:49,0.0,0.0,0.0,0.0,0.0
2026-05-08 10:20:14,0.0,0.0,0.0,0.0,0.0
2026-05-08 10:22:37,0.0,0.0,0.0,0.0,0.0
2026-05-08 10:23:37,0.0,0.0,0.0,0.0,0.0
2026-05-08 10:24:37,0.0,0.0,0.0,0.0,0.0
2026-05-08 13:03:35,0.0,0.0,0.0,0.0,0.0
2026-05-08 13:14:23,0.0,0.0,0.0,0.0,0.0
2026-05-08 13:18:43,0.0,0.0,0.0,0.0,0.0
2026-05-08 13:19:43,0.0,0.0,0.0,0.0,0.0
2026-05-08 14:26:22,0.0,0.0,0.0,0.0,0.0
2026-05-08 14:27:22,0.0,0.0,0.0,0.0,0.0
2026-05-08 14:49:03,0.0,0.0,0.0,0.0,0.0
2026-05-08 15:06:51,0.0,0.0,0.0,0.0,0.0
2026-05-08 15:07:51,0.0,0.0,0.0,0.0,0.0
2026-05-08 15:08:51,0.0,0.0,0.0,0.0,0.0
2026-05-08 15:09:51,0.0,0.0,0.0,0.0,0.0
2026-05-08 15:10:51,0.0,0.0,0.0,0.0,0.0
2026-05-08 16:55:07,0.0,0.0,0.0,0.0,0.0
2026-05-08 17:08:25,0.0,0.0,0.0,0.0,0.0
2026-05-08 18:50:50,0.0,0.0,0.0,0.0,0.0
2026-05-08 18:51:50,0.0,0.0,0.0,0.0,0.0
2026-05-08 18:52:50,0.0,0.0,0.0,0.0,0.0
2026-05-09 08:24:23,0.0,0.0,0.0,0.0,0.0
2026-05-09 08:25:23,0.0,0.0,0.0,0.0,0.0
2026-05-09 08:25:36,0.0,0.0,0.0,0.0,0.0
2026-05-09 08:28:22,0.0,0.0,0.0,0.0,0.0
2026-05-09 08:29:22,0.0,0.0,0.0,0.0,0.0
2026-05-09 08:38:15,0.0,0.0,0.0,0.0,0.0
2026-05-09 08:41:52,0.0,0.0,0.0,0.0,0.0
2026-05-09 08:52:02,0.0,0.0,0.0,0.0,0.0
2026-05-09 08:56:57,0.0,0.0,0.0,0.0,0.0
2026-05-09 08:57:57,0.0,0.0,0.0,0.0,0.0
2026-05-09 08:58:57,0.0,0.0,0.0,0.0,0.0
2026-05-09 09:10:37,0.0,0.0,0.0,0.0,0.0
2026-05-09 09:39:39,0.0,0.0,0.0,0.0,0.0
2026-05-09 09:40:39,0.0,0.0,0.0,0.0,0.0
2026-05-09 09:41:39,0.0,0.0,0.0,0.0,0.0
2026-05-09 09:42:39,0.0,0.0,0.0,0.0,0.0
2026-05-09 09:43:39,0.0,0.0,0.0,0.0,0.0
2026-05-09 09:44:39,0.0,0.0,0.0,0.0,0.0
2026-05-09 09:45:39,0.0,0.0,0.0,0.0,0.0
2026-05-09 09:46:39,0.0,0.0,0.0,0.0,0.0
2026-05-09 09:53:53,0.0,0.0,0.0,0.0,0.0
2026-05-09 09:54:53,0.0,0.0,0.0,0.0,0.0
2026-05-09 10:01:29,0.0,0.0,0.0,0.0,0.0
2026-05-09 10:02:29,0.0,0.0,0.0,0.0,0.0
2026-05-09 10:11:00,0.0,0.0,0.0,0.0,0.0
2026-05-09 10:13:36,0.0,0.0,0.0,0.0,0.0
2026-05-09 10:14:36,0.0,0.0,0.0,0.0,0.0
2026-05-09 10:15:36,0.0,0.0,0.0,0.0,0.0
2026-05-09 10:16:24,0.0,0.0,0.0,0.0,0.0
2026-05-09 10:19:31,0.0,0.0,0.0,0.0,0.0
2026-05-09 10:22:44,0.0,0.0,0.0,0.0,0.0
2026-05-09 10:33:35,0.0,0.0,0.0,0.0,0.0
2026-05-09 10:34:21,0.0,0.0,0.0,0.0,0.0
2026-05-09 10:35:21,0.0,0.0,0.0,0.0,0.0
2026-05-09 11:25:40,0.0,0.0,0.0,0.0,0.0
2026-05-09 12:15:29,0.0,0.0,0.0,0.0,0.0
2026-05-09 12:16:29,0.0,0.0,0.0,0.0,0.0
2026-05-09 12:18:20,0.0,0.0,0.0,0.0,0.0
2026-05-09 12:19:20,0.0,0.0,0.0,0.0,0.0
2026-05-09 12:20:20,0.0,0.0,0.0,0.0,0.0
2026-05-09 12:30:50,0.0,0.0,0.0,0.0,0.0
2026-05-09 12:31:48,0.0,0.0,0.0,0.0,0.0
2026-05-09 12:36:14,0.0,0.0,0.0,0.0,0.0
2026-05-09 13:06:18,0.0,0.0,0.0,0.0,0.0
2026-05-09 13:06:42,0.0,0.0,0.0,0.0,0.0
2026-05-09 13:07:42,0.0,0.0,0.0,0.0,0.0
2026-05-09 13:08:42,0.0,0.0,0.0,0.0,0.0
2026-05-09 13:26:35,0.0,0.0,0.0,0.0,0.0
2026-05-09 13:36:22,0.0,0.0,0.0,0.0,0.0
2026-05-09 13:47:01,0.0,0.0,0.0,0.0,0.0
2026-05-09 13:51:23,0.0,0.0,0.0,0.0,0.0
2026-05-09 13:52:32,0.0,0.0,0.0,0.0,0.0
2026-05-09 14:24:09,0.0,0.0,0.0,0.0,0.0
2026-05-09 14:27:08,0.0,0.0,0.0,0.0,0.0
2026-05-09 15:13:38,0.0,0.0,0.0,0.0,0.0
2026-05-09 15:14:38,0.0,0.0,0.0,0.0,0.0
2026-05-09 15:15:38,0.0,0.0,0.0,0.0,0.0
2026-05-09 15:16:37,0.0,0.0,0.0,0.0,0.0
2026-05-09 15:17:37,0.0,0.0,0.0,0.0,0.0
2026-05-09 15:18:37,0.0,0.0,0.0,0.0,0.0
2026-05-09 15:19:37,0.0,0.0,0.0,0.0,0.0
2026-05-09 15:20:37,0.0,0.0,0.0,0.0,0.0
2026-05-09 15:21:37,0.0,0.0,0.0,0.0,0.0
2026-05-09 15:22:37,0.0,0.0,0.0,0.0,0.0
2026-05-09 15:23:37,0.0,0.0,0.0,0.0,0.0
2026-05-09 15:24:37,0.0,0.0,0.0,0.0,0.0
2026-05-09 15:25:37,0.0,0.0,0.0,0.0,0.0
2026-05-09 15:26:37,0.0,0.0,0.0,0.0,0.0
2026-05-09 15:27:37,0.0,0.0,0.0,0.0,0.0
2026-05-09 15:28:37,0.0,0.0,0.0,0.0,0.0
2026-05-09 15:29:37,0.0,0.0,0.0,0.0,0.0
2026-05-09 18:52:37,0.0,0.0,0.0,0.0,0.0
2026-05-09 19:01:17,0.0,0.0,0.0,0.0,0.0
2026-05-10 08:05:04,0.0,0.0,0.0,0.0,0.0
2026-05-10 08:14:37,0.0,0.0,0.0,0.0,0.0
2026-05-10 08:15:37,0.0,0.0,201.0,0.0,0.0
2026-05-10 08:16:38,0.0,0.0,200.0,0.0,0.0
2026-05-10 08:17:38,0.0,0.0,200.0,0.0,0.0
2026-05-10 08:18:38,0.0,0.0,200.0,0.0,0.0
2026-05-10 08:19:38,0.0,0.0,201.0,0.0,0.0
2026-05-10 08:20:38,0.0,0.0,201.0,0.0,0.0
2026-05-10 08:21:38,0.0,0.0,202.0,0.0,0.0
2026-05-10 08:22:38,0.0,0.0,202.0,0.0,0.0
2026-05-10 08:26:05,0.0,0.0,0.0,0.0,0.0
2026-05-10 08:27:05,0.0,0.0,216.0,0.0,0.0
2026-05-10 08:29:32,0.0,0.0,0.0,0.0,0.0
2026-05-10 08:30:32,0.0,0.0,229.0,0.0,0.0
2026-05-10 08:31:32,0.0,0.0,229.0,0.0,0.0
2026-05-10 08:58:21,0.0,0.0,222.0,0.0,0.0
2026-05-10 08:59:21,0.0,0.0,223.0,0.0,0.0
2026-05-10 10:16:35,0.0,0.0,0.0,0.0,0.0
2026-05-10 10:17:35,250.0,253.0,0.0,0.0,0.0
2026-05-10 10:18:35,254.0,252.0,0.0,0.0,0.0
2026-05-10 10:53:53,0.0,0.0,0.0,0.0,0.0
2026-05-10 10:54:53,250.0,252.0,0.0,0.0,0.0
2026-05-10 10:55:53,255.0,248.0,0.0,0.0,0.0
2026-05-10 10:56:53,250.0,251.0,0.0,0.0,0.0
